"id","code","course_unit_id"
d1739514-c590-445d-9aed-f3a13054e62f,КС Л-02,"32639f9e-aa08-4e9a-bc6f-6e671564ddaf"
"0eaf98ec-952b-49e9-afc1-7829f1c57913",АКИ АТ-02,"3fa59b1f-8525-4a19-a2a3-b6e02e2e1354"
"1ee945a2-6f9a-48bd-826a-67de802666f0",АКИ К-01,"3fa59b1f-8525-4a19-a2a3-b6e02e2e1354"
"10042c1f-093e-4361-8f41-72ee2cb750fb",АКИ К-02,"3fa59b1f-8525-4a19-a2a3-b6e02e2e1354"
d4b7dd8d-5795-4212-8b2d-9851b8520556,АКИ П-02,"3fa59b1f-8525-4a19-a2a3-b6e02e2e1354"
dbd65928-1a57-467d-aa6f-5d7ef81540ec,АКИ П-01,"3fa59b1f-8525-4a19-a2a3-b6e02e2e1354"
"80f39638-ca70-4e9f-b926-547cabda3622",АКИ АТ-01,"3fa59b1f-8525-4a19-a2a3-b6e02e2e1354"
"5497159d-6def-45ff-acf7-c883cbba93e0",АКИ Л-01,"3fa59b1f-8525-4a19-a2a3-b6e02e2e1354"
a450b307-2c21-46a1-bb03-18b34b8257ce,СФКиС Л-01,af229d94-e069-4f12-afe5-fcd80c4cab44
"3a3d5254-bd03-4ed4-b650-ab90fcf5d8d6",СФКиС П-01,af229d94-e069-4f12-afe5-fcd80c4cab44
eedb4bb3-e776-4066-aa87-c4a815629554,СФКиС АТ-01,af229d94-e069-4f12-afe5-fcd80c4cab44
"0af0157c-0438-4068-a3fb-466e8732e585",ПАПДвФОиС 2 ЗФО Л-01,ed97296d-18ed-4ec7-baa2-8310f6283863
a84c9bf8-0549-4b53-a945-c1fd6fbe3ce8,ПАПДвФОиС 2 ЗФО П-01,ed97296d-18ed-4ec7-baa2-8310f6283863
cb3656c0-5fa5-4212-877c-e273843a25b5,ПАПДвФОиС 2 ЗФО К-01,ed97296d-18ed-4ec7-baa2-8310f6283863
"3ec7602d-4ffe-45eb-a6f7-403400f84c12",ПАПДвФОиС 2 ЗФО АТ-01,ed97296d-18ed-4ec7-baa2-8310f6283863
ef8c3ded-f424-44c4-b4b7-ed809427f9d2,ОУССС 1 Л-01,fd1a0b70-1082-42e9-9d7a-44dd7b3668bb
"6a052b1b-083c-4a1d-971f-099e6e213ba9",ОУССС 1 П-01,fd1a0b70-1082-42e9-9d7a-44dd7b3668bb
"5ba83d3c-2f90-4d66-8320-44b12d051569",ОУССС 1 АТ-01,fd1a0b70-1082-42e9-9d7a-44dd7b3668bb
f8622cbc-71a6-406c-93ca-ce8cbbe66f2f,Higher Education Reforms АТ-01,"8628daa6-e8c1-4ab7-af90-3a21923d0991"
b0fd393d-6d57-409c-a889-28d73b7cee57,Higher Education Reforms К-01,"8628daa6-e8c1-4ab7-af90-3a21923d0991"
"637c65cb-527b-4bf1-bf15-994c0292ceca",Higher Education Reforms П-01,"8628daa6-e8c1-4ab7-af90-3a21923d0991"
"36c2b5d9-ab62-4b9d-b46b-e18017d5e927",ГеймД АТ-02,e794ffb3-869e-4f0e-9ece-12c37bfe1598
"75268bd9-3f27-4e3a-b350-fa11e7b85110",УМП АТ-03,"51c4d171-604c-4b4e-b9e1-37bdd5e3642b"
e30c0593-c4ce-4e54-8d5e-da677020abcc,ППУН (Сн. с) АТ-04,"7657d2da-bb48-4ec8-a412-9b8301d93805"
"84e4b2df-3a03-43a0-9948-2ba8a7db06d2",ПСУ П-01,"4cbc705f-de91-4a9b-a3e4-79ff9b8631ca"
"522954c1-d77e-439c-bf94-3fd29ff5be31",ПСУ К-01,"4cbc705f-de91-4a9b-a3e4-79ff9b8631ca"
"7678dc8b-abbe-4ce9-8799-7eb04bf0ac99",ПСУ АТ-01,"4cbc705f-de91-4a9b-a3e4-79ff9b8631ca"
"466b8280-b0d7-4c81-a341-02fff486239d",ГГ П-02,"3ea7abc1-2b5c-4a7b-8b8a-b0f69e83bbae"
"50f622a4-a05b-43f8-af59-86670c716ec8",ГГ П-01,"3ea7abc1-2b5c-4a7b-8b8a-b0f69e83bbae"
"5745fabf-7ebb-4210-9836-d40500b9533c",УпрКачОбр П-01,"2ce62517-de0a-4773-9ea5-88efe0fac4c9"
"5635cb47-ef9a-4636-b198-83658d3e1a3a",УпрКачОбр К-01,"2ce62517-de0a-4773-9ea5-88efe0fac4c9"
"3cb19424-a314-471f-9f8f-80d825a154b6",УпрКачОбр АТ-01,"2ce62517-de0a-4773-9ea5-88efe0fac4c9"
"01d6793b-6645-4044-8a45-1875350b969e",Трен. личн. эф-ти ЛБ-01,"0ed5bcc3-4644-44df-b82a-698ae6a2c00a"
"4acdb4e4-6967-4c13-abbc-dedabd972893",ГГ ЛБ-01,"3ea7abc1-2b5c-4a7b-8b8a-b0f69e83bbae"
cd289a69-0375-4b85-ae23-4f46a7526043,ГГ ЛБ-02,"3ea7abc1-2b5c-4a7b-8b8a-b0f69e83bbae"
"777555b0-6063-4406-8916-1afba2547ff7",Трен. личн. эф-ти К-01,"0ed5bcc3-4644-44df-b82a-698ae6a2c00a"
"12764c97-966f-444b-9da4-0b5e9b411639",ГГ ЛБ-03,"3ea7abc1-2b5c-4a7b-8b8a-b0f69e83bbae"
e28fd520-6cbb-4c81-9fe0-5b97c321a2cf,Трен. личн. эф-ти АТ-01,"0ed5bcc3-4644-44df-b82a-698ae6a2c00a"
"465ff17f-992a-40b3-a7b0-81986b39a4b5",ГГ Л-01,"3ea7abc1-2b5c-4a7b-8b8a-b0f69e83bbae"
f0b249a7-7643-43fc-9977-78181e09745d,ОАНП Л-01,"1c16e5dd-099c-4872-a3ee-4ca5c18d4e73"
e78ecf3c-659d-4aaf-aaff-ad631295aa24,ОАНП П-01,"1c16e5dd-099c-4872-a3ee-4ca5c18d4e73"
"8c2cbd99-b114-4879-a142-25bc32dbd830",Метео. и климат П-02,cbaea84f-09f1-4a55-b04c-68a43da10fe1
"75fe54d6-1b31-4f6a-9f10-ca0509cada29",ОАНП К-01,"1c16e5dd-099c-4872-a3ee-4ca5c18d4e73"
"73b15559-0082-418a-a53d-969714769d01",Метео. и климат Л-01,cbaea84f-09f1-4a55-b04c-68a43da10fe1
bc75e693-9abb-459c-91b3-bb6454b2192a,ОАНП АТ-01,"1c16e5dd-099c-4872-a3ee-4ca5c18d4e73"
"556a54af-324f-4dc2-bbac-1cc2dadf23d3",Метео. и климат П-01,cbaea84f-09f1-4a55-b04c-68a43da10fe1
"23634b5d-8e1a-4734-8b2f-a66f853ecf7e",УП АТ-03,"9d6555d9-8703-4a3b-b9e2-17607c0afdda"
"43109a09-dc67-460e-a4d5-7135e3821145",УП АТ-01,"9d6555d9-8703-4a3b-b9e2-17607c0afdda"
"6acc8684-8b1a-4d52-888e-a3b47aa6e949",УП К-03,"9d6555d9-8703-4a3b-b9e2-17607c0afdda"
c11d7a28-9edd-42de-9a90-70e6b3b5d19f,УП К-02,"9d6555d9-8703-4a3b-b9e2-17607c0afdda"
"66be62e4-b2c5-4a27-b49d-12f5df2e0ce6",УП К-01,"9d6555d9-8703-4a3b-b9e2-17607c0afdda"
"3f898b31-bebf-4b78-a92b-5363f7c36892",Гидрология П-01,"23cba26d-6da0-4591-a238-00d185a33912"
"7d8237e9-e7b5-4f12-b952-6006e5cc5b93",Гидрология П-02,"23cba26d-6da0-4591-a238-00d185a33912"
"3c4d4169-1aa6-4984-991a-c4f8afabd9d5",Гидрология Л-01,"23cba26d-6da0-4591-a238-00d185a33912"
e6f966a4-f041-478f-84fa-bb2edfac8975,Гидрология К-01,"23cba26d-6da0-4591-a238-00d185a33912"
"2764e6f1-9951-4097-8acb-65794bd9d390",Гидрология К-02,"23cba26d-6da0-4591-a238-00d185a33912"
"73ec36f2-cff8-4265-a0b1-75451bb94e08",ГГ_МК_Гидро_Зачт АТ-01,"4abe0825-4b98-49d3-956c-635dbce89fad"
"62176471-2c00-47d0-83cf-afffd896a99e",ГГ_МК_Гидро_Зачт АТ-02,"4abe0825-4b98-49d3-956c-635dbce89fad"
d2463766-b875-4c33-9c26-1a9b52624ad5,УП Л-01,"9d6555d9-8703-4a3b-b9e2-17607c0afdda"
"90ffd028-e7a3-49f6-b7d8-a85a90150e7d",УП П-01,"9d6555d9-8703-4a3b-b9e2-17607c0afdda"
"329ca157-650d-4ab4-a081-90498118292d",ОЭАвСО Л-01,"3707637f-ac86-4896-a47a-a33d6505241a"
"51247cfe-10e4-4cb1-ad0b-24f42e7b3753",ОЭАвСО П-01,"3707637f-ac86-4896-a47a-a33d6505241a"
c56d49ac-5f22-4582-b2a8-adf9942951b7,УП П-02,"9d6555d9-8703-4a3b-b9e2-17607c0afdda"
f3baea73-a117-477b-b28d-8223a32b0536,ОЭАвСО К-01,"3707637f-ac86-4896-a47a-a33d6505241a"
e9459a81-bc09-4b2b-83b6-1c81f4f1fc47,УП П-03,"9d6555d9-8703-4a3b-b9e2-17607c0afdda"
"5502bb8b-657e-434a-89d8-4d59891e90ad",ОЭАвСО АТ-01,"3707637f-ac86-4896-a47a-a33d6505241a"
e047cf63-cd77-4f4a-a9bc-f284978b8983,УП АТ-02,"9d6555d9-8703-4a3b-b9e2-17607c0afdda"
eac02a99-07f6-4af5-85d5-697fedf9847c,УиАБ Л-01,"40a1ac94-5263-4c91-8e57-5ba57715d63b"
"85d11b35-32ea-46ba-9ef4-12db5180c669",УиАБ П-01,"40a1ac94-5263-4c91-8e57-5ba57715d63b"
c8aa8bf2-1e5f-4159-bc6c-09c1db9601a1,УиАБ К-01,"61dae6fe-1d9a-4305-81f3-f741286e5aa6"
ef8cb933-fb71-45bc-84f2-23f948bc3426,УиАБ АТ-01,"61dae6fe-1d9a-4305-81f3-f741286e5aa6"
"051a91b0-9688-4864-a1f8-6e6b534eeae7",АВД Л-01,"98327c74-abb5-4def-a29b-f22d75a4af46"
"80ee7ef8-3d5f-44ab-a6cb-f69daeff544c",АВД П-01,"98327c74-abb5-4def-a29b-f22d75a4af46"
d9eb49de-9b67-4279-b35c-aae68725b10f,АВД К-01,"98327c74-abb5-4def-a29b-f22d75a4af46"
"0f336238-cf03-48bc-a21c-8752940e0f11",АВД АТ-01,"98327c74-abb5-4def-a29b-f22d75a4af46"
"1b1bf894-37d3-4557-b187-479f20304c44",Комм. тренинг ЛБ-01,b9103afd-2086-4dd6-b162-599ff674ed13
c935786e-004f-4376-b71e-1faade44bf76,Пр(Т_Г_Г) АТ-01,"3e6fcb7c-0516-4778-9454-6763b262776b"
"645c1114-7c12-41f7-a026-f4ddb4bebbc0",Комм. тренинг К-01,b9103afd-2086-4dd6-b162-599ff674ed13
"4813f869-6511-49c5-af8f-1505a4bafcf9",Пр(Т_Г_Г) АТ-02,"3e6fcb7c-0516-4778-9454-6763b262776b"
"5ded559d-8647-4ffa-8c72-42430cc864ab",Комм. тренинг АТ-01,b9103afd-2086-4dd6-b162-599ff674ed13
"8b479499-c1d0-40db-862e-df1bf85d6373",ПР П-01,"77d2fe11-4412-46cc-a30b-411050b0912d"
a7103e47-4e97-4f57-8f8a-eed803ba82c3,ПР Л-01,"77d2fe11-4412-46cc-a30b-411050b0912d"
"5485061c-cea1-4440-9460-9f88893324df",ПР ТК-01,"77d2fe11-4412-46cc-a30b-411050b0912d"
b3550b5c-f20d-4203-88d0-5ec0383a10d8,ПР АТ-01,"77d2fe11-4412-46cc-a30b-411050b0912d"
"8849aa70-5890-4ef2-9e7d-5a642fa22cbe",ПР К-01,"77d2fe11-4412-46cc-a30b-411050b0912d"
"0145dfc0-3c28-4967-8e73-05b3e64370c6",УиАБ Л-01,daf9d547-275f-4297-aa19-95e597dce052
"984c1f2c-602e-4dc7-a254-a13747ce960d",УиАБ П-01,daf9d547-275f-4297-aa19-95e597dce052
"783a9851-0e76-4514-a7ca-5757dc4012f0",ОБ и МБ Л-01,f515d8f7-ce73-4f6d-9ea2-05521e000146
"0f1ea0a7-2499-4566-be67-1d05b4244f99",ОБ и МБ П-01,f515d8f7-ce73-4f6d-9ea2-05521e000146
"9f98eb78-643a-4d63-b682-bd8e9d4e429e",ОБ и МБ П-02,f515d8f7-ce73-4f6d-9ea2-05521e000146
"5aa2d89c-ad8a-4811-a079-b613a2d24401",ОБ и МБ К-01,f515d8f7-ce73-4f6d-9ea2-05521e000146
ba4d90bf-6d02-43a4-bc28-aa4a7f16ebfa,ОБ и МБ К-02,f515d8f7-ce73-4f6d-9ea2-05521e000146
dddda8ca-1600-4741-9eb1-1269d3adf7df,ОБ и МБ АТ-01,f515d8f7-ce73-4f6d-9ea2-05521e000146
"207f72b1-b3a8-4983-97a3-096e5116fb86",ОБ и МБ АТ-02,f515d8f7-ce73-4f6d-9ea2-05521e000146
"72b96ce9-4bc4-469b-aefd-d6a7227b5e85",ВК Л-01,"0a6f5fee-8724-4fc5-9ea4-1eb92eea3e6f"
"23fdffd3-5958-4eb5-bd30-fcc189b0737e",ВК П-01,"0a6f5fee-8724-4fc5-9ea4-1eb92eea3e6f"
acea2b99-0a28-41cb-9e7f-3ca85b2d3de3,ТопГеодез Прак_а К-02,"980713df-a717-4749-ab60-c07c243e8102"
"81802777-0b64-4475-b2ae-f3e287cbfee2",ВК К-01,"0a6f5fee-8724-4fc5-9ea4-1eb92eea3e6f"
"686c3069-9f0d-4f58-9e02-2e4bc8f895cf",ТопГеодез Прак_а К-01,"980713df-a717-4749-ab60-c07c243e8102"
"85463c88-bff3-4909-9d17-dd6dc96f01ef",ВК АТ-01,"0a6f5fee-8724-4fc5-9ea4-1eb92eea3e6f"
"5f898eec-5cd0-40d4-9210-29c63d4ca2ae",УП Геоморфология К-02,"8825ef48-5989-44b5-9acc-21fcbce5aa3e"
"70ffeed4-3df8-41a2-a399-5093a55278e5",УП Геоморфология К-01,"8825ef48-5989-44b5-9acc-21fcbce5aa3e"
"74ddac29-bd21-407a-99cd-ff1909ace86d",ППУН (Гидролог) К-01,f2502d4e-934d-427f-a703-bc17d602f2b0
"98121b84-6b10-4d61-bb44-4a1e5606fcd4",ППУН (Гидролог) К-02,f2502d4e-934d-427f-a703-bc17d602f2b0
"584cf2b6-9454-4d0d-bcbf-2ae3c22b6ecc",КвГС Л-01,d083692e-76ac-4459-89b0-1924bedfde6f
"8ca971b6-89e4-476c-8fa9-aee4390b6325",КвГС П-01,d083692e-76ac-4459-89b0-1924bedfde6f
fadedc3c-8355-48c8-8a69-23a4bb289c03,КвГС К-01,d083692e-76ac-4459-89b0-1924bedfde6f
a99a8089-9c7c-41b8-9fa0-ee3b023f90de,КвГС АТ-01,d083692e-76ac-4459-89b0-1924bedfde6f
b9ff53e1-ab33-4339-94ad-99fafac4d87d,КЗС Л-01,"3009f5cd-38e7-4709-ab4b-1c49f8b49671"
c5f12a27-ee41-4723-bf1c-389a44566113,КЗС П-01,"3009f5cd-38e7-4709-ab4b-1c49f8b49671"
"1fcd9ca1-c389-4057-b178-900308ebd901",КЗС АТ-01,"3009f5cd-38e7-4709-ab4b-1c49f8b49671"
"7a9d6f73-8ac3-4ab2-b86a-4a7b6e3dd55d",ИОСД Л-01,cd5f1e60-d469-42c8-9927-82ccb06cc73d
c230850c-1879-4fc0-878d-636f29d36c4f,ИОСД П-01,cd5f1e60-d469-42c8-9927-82ccb06cc73d
"34968ec1-5616-41cf-946e-43589f1b21f9",ИОСД АТ-01,cd5f1e60-d469-42c8-9927-82ccb06cc73d
"3274cd3b-e6dd-4262-a643-fa8fae474a5f",ОУССС Л-01,dd8cc5f2-6e52-4d3c-9d92-7039e3b17283
"6cd1120b-a027-430a-8d39-acfadd3708ed",ОУССС П-01,dd8cc5f2-6e52-4d3c-9d92-7039e3b17283
"975b8b97-cd6e-4fc8-adba-f609d014b907",ОУССС АТ-01,dd8cc5f2-6e52-4d3c-9d92-7039e3b17283
d8bbbac4-1085-47a6-ad63-2e11cfbfc8cd,КВПВ Л-01,"29eced04-445b-4539-b3f5-382257dd8b07"
"65593884-5484-4176-90ad-630cb623ffdd",КВПВ П-01,"29eced04-445b-4539-b3f5-382257dd8b07"
"71d9e851-30b4-4f38-88e2-b279ac9550c4",КВПВ К-01,"29eced04-445b-4539-b3f5-382257dd8b07"
e2e05211-f06a-4348-8913-cb348bba5a8b,КВПВ АТ-01,"29eced04-445b-4539-b3f5-382257dd8b07"
"8d9d1a64-9894-4a48-80a8-925b6bbbc310",КККО Л-01,"654d121b-0179-40d0-ad06-419ea8531eb6"
"140146b1-0daf-4f57-b428-b9982f2258b6",КККО П-01,"654d121b-0179-40d0-ad06-419ea8531eb6"
"924410ac-7abb-4137-8b9a-ec11f9f17e1b",КККО К-01,"654d121b-0179-40d0-ad06-419ea8531eb6"
f1dec49e-8792-4574-b82f-03463d40b5f9,КККО АТ-01,"654d121b-0179-40d0-ad06-419ea8531eb6"
"89a5015c-7c8a-47e2-9a20-f7cca4a8d6c4",СПКОП Л-01,b7d07067-c4f4-48d5-af97-00632fef7ba9
"157bf46c-c397-4af3-9d74-f6f9079e9d8e",СПКОП П-01,b7d07067-c4f4-48d5-af97-00632fef7ba9
cc6285f4-e0ef-4150-b3a5-a8b966a26799,СПКОП К-01,b7d07067-c4f4-48d5-af97-00632fef7ba9
"517c914d-50e4-45fa-b894-b73bb022d788",СПКОП АТ-01,b7d07067-c4f4-48d5-af97-00632fef7ba9
"609a84dd-5bea-46c3-b238-9310bf5b5ead",СД Л-01,"008e1fd2-c4fd-4c93-81e6-7d3c1e7dce2f"
"65be6862-9467-43c4-99b8-bf0bf8126013",СД П-01,"008e1fd2-c4fd-4c93-81e6-7d3c1e7dce2f"
"2ff4278c-8d97-4aa4-961e-14426f72d82e",СД К-01,"008e1fd2-c4fd-4c93-81e6-7d3c1e7dce2f"
"5c408b88-b43a-48d2-90c7-ccb8212a87c9",СД АТ-01,"008e1fd2-c4fd-4c93-81e6-7d3c1e7dce2f"
ef2a0e01-5297-468f-a684-7068c0f8097b,НУЦЭ Л-01,"00d245c8-8049-46d9-9d13-3b49f1b0c59f"
"6d32ec69-7382-4e06-8d05-da728ec075f8",НУЦЭ П-01,"00d245c8-8049-46d9-9d13-3b49f1b0c59f"
"1d2a2392-739b-4a44-aacb-d6b6442fc83f",НУЦЭ К-01,"00d245c8-8049-46d9-9d13-3b49f1b0c59f"
"5b775c5d-0b3d-4449-848d-921ac54e2390",НУЦЭ АТ-01,"00d245c8-8049-46d9-9d13-3b49f1b0c59f"
"81824e86-b854-4f1d-948a-15ecd1ff5887",ЭДКГМС Л-01,"018c00b0-a237-43ff-9c2c-a71a01e5a70e"
"4e218c65-bccb-4726-9e37-174ea7d7fa6f",ЭДКГМС П-01,"018c00b0-a237-43ff-9c2c-a71a01e5a70e"
b3aafb26-e227-4e66-b689-09460a01543d,ЭДКГМС К-01,"018c00b0-a237-43ff-9c2c-a71a01e5a70e"
"9fc7261b-60a3-4edd-92d8-1f97de4ec78a",ЭДКГМС АТ-01,"018c00b0-a237-43ff-9c2c-a71a01e5a70e"
"0595225b-44ba-486b-a14b-96533d145c6c",ИПП Л-01,"019df373-9477-4aa2-9cf1-6a99a5bcde3c"
"880f2ed3-b35a-4e16-b2c0-e2c086bcedb9",ИПП П-01,"019df373-9477-4aa2-9cf1-6a99a5bcde3c"
dc5ea11d-cbe8-4c61-8285-dd2b9fe7265b,ИПП К-01,"019df373-9477-4aa2-9cf1-6a99a5bcde3c"
"45022aa7-f444-4024-a6f6-f6cea395990f",ИПП АТ-01,"019df373-9477-4aa2-9cf1-6a99a5bcde3c"
d58a2553-2a82-4b3f-b2b1-cce0ad37c28b,ОС Л-01,"033c1445-9c1d-48bf-8ce8-735c2fdaffa4"
"4994f349-a464-4ccb-8049-ceb3daf95513",ОС П-01,"033c1445-9c1d-48bf-8ce8-735c2fdaffa4"
"4d9f321b-f0bb-41e0-bc1d-3b18dc2079a5",ОС К-01,"033c1445-9c1d-48bf-8ce8-735c2fdaffa4"
"442cca2d-4b54-4625-a063-091fc7120597",ОС АТ-01,"033c1445-9c1d-48bf-8ce8-735c2fdaffa4"
"59f25a43-2b39-4e2b-8ce1-2b927d739c9e",ОС П-02,"033c1445-9c1d-48bf-8ce8-735c2fdaffa4"
cf786d63-8332-49ef-94b3-de87c1a1931c,ОС П-03,"033c1445-9c1d-48bf-8ce8-735c2fdaffa4"
"232170e9-ef8c-4317-8398-0dbda944de4c",ОС К-02,"033c1445-9c1d-48bf-8ce8-735c2fdaffa4"
c5972385-297c-4004-a4fd-1e65b4f92729,ОС К-03,"033c1445-9c1d-48bf-8ce8-735c2fdaffa4"
"9d53ce17-b09d-4db9-ab4f-daf8e3eadf3a",ОС АТ-02,"033c1445-9c1d-48bf-8ce8-735c2fdaffa4"
b3fa5607-a6d9-4775-a4c3-04e52b5eb89d,ОС АТ-03,"033c1445-9c1d-48bf-8ce8-735c2fdaffa4"
"19a52aa9-a799-4e7b-8dde-c8c6ac832d70",МРиПР Л-01,"03e9a1da-2765-4420-baa2-154219a36f0b"
f6e2e743-4e00-4480-9cb7-5a591b1d5290,МРиПР П-01,"03e9a1da-2765-4420-baa2-154219a36f0b"
"7baec35f-5a83-454e-ae12-994621affd8b",МРиПР К-01,"03e9a1da-2765-4420-baa2-154219a36f0b"
ee2d329e-1519-4d4f-a104-8308816a4435,МРиПР АТ-01,"03e9a1da-2765-4420-baa2-154219a36f0b"
"90690ae5-edd0-416d-8ab1-f30cba28fb7b",Web-интерфейсы Л-01,"04bfc60f-8b8d-4a6d-9781-68ca03cede73"
ca0e81fd-724e-4f54-9dd9-27cece8b6cbc,Web-интерфейсы ЛБ-01,"04bfc60f-8b8d-4a6d-9781-68ca03cede73"
b40c9612-bdac-4cc2-9698-86760033efb4,Web-интерфейсы ЛБ-02,"04bfc60f-8b8d-4a6d-9781-68ca03cede73"
"20dfb51d-0360-40da-8c2c-6a13923d2718",Web-интерфейсы К-01,"04bfc60f-8b8d-4a6d-9781-68ca03cede73"
f8e292ef-8dbc-4065-9bb3-aca734e4df94,Web-интерфейсы АТ-01,"04bfc60f-8b8d-4a6d-9781-68ca03cede73"
a14cef1c-c1ad-49cf-8672-a2a08daccb8a,Web-интерфейсы АТ-02,"04bfc60f-8b8d-4a6d-9781-68ca03cede73"
a878916b-a05f-4040-bca0-5dc2cc684425,Web-интерфейсы К-02,"04bfc60f-8b8d-4a6d-9781-68ca03cede73"
d8040e13-5b97-4c4b-9984-ac2640afd4b8,ЗТ Л-01,"04e68c06-e804-4fd7-ae18-0d07c17d8ea5"
"556ed268-f947-4e96-ba8f-3d46d425a957",ЗТ К-01,"04e68c06-e804-4fd7-ae18-0d07c17d8ea5"
"88c60561-0c86-4b64-935b-9181fb006eb2",ЗТ АТ-01,"04e68c06-e804-4fd7-ae18-0d07c17d8ea5"
"78715ff7-5bc5-4760-a081-4435ec81de6d",ЗТ П-03,"04e68c06-e804-4fd7-ae18-0d07c17d8ea5"
a10ee11c-2ddf-4688-9298-b5dbc964bd7a,ТЛЭ Л-01,"04f04853-3d41-4ff8-a81f-34c8ca4a4890"
"81f3fc4f-f605-48dd-85b7-cba566d91215",ТЛЭ К-01,"04f04853-3d41-4ff8-a81f-34c8ca4a4890"
"0a9bc28c-cb25-47c1-b334-e14327ccc3cf",ТЛЭ АТ-01,"04f04853-3d41-4ff8-a81f-34c8ca4a4890"
"0382a53a-df3d-442f-a786-7a1d34c7a74c",ТОЭМ Л-01,"06d3bc9e-9824-478b-8c42-62a788ef228e"
"8d6de559-c88d-43cd-9c10-b9bded6c074f",ТОЭМ П-01,"06d3bc9e-9824-478b-8c42-62a788ef228e"
"326f8b59-2e45-48cd-a6ab-e4f084ce7bba",ТОЭМ ЛБ-01,"06d3bc9e-9824-478b-8c42-62a788ef228e"
"1acffdc9-141c-4675-aa81-8d780efcbd9c",ТОЭМ ЛБ-02,"06d3bc9e-9824-478b-8c42-62a788ef228e"
"637f5d99-01ad-4378-b00c-53ddf08382ee",ТОЭМ К-01,"06d3bc9e-9824-478b-8c42-62a788ef228e"
"6bd746aa-b29c-425e-880c-5bfa24113127",ТОЭМ АТ-01,"06d3bc9e-9824-478b-8c42-62a788ef228e"
d657652c-38f9-4aca-b244-9a93c85e033c, EСh   П-01,"082566cb-4a82-44a5-87f6-8053fc892faf"
"8e50e967-943a-48a6-8b3f-914d6a28ff13", EСh   К-01,"082566cb-4a82-44a5-87f6-8053fc892faf"
"7fbcc3f8-5f2f-4a25-93ad-66311890a5c7", EСh   АТ-01,"082566cb-4a82-44a5-87f6-8053fc892faf"
d523e55b-8253-424b-b777-3cfc31e88334,ДОУ Л-01,"0855a862-616d-46e7-bee3-880eef765918"
e9c560c0-be7e-4815-b804-5f9a78ff5137,ДОУ П-01,"0855a862-616d-46e7-bee3-880eef765918"
"49d2721c-4810-4a2d-84e1-ffad23e48899",ДОУ К-01,"0855a862-616d-46e7-bee3-880eef765918"
"72887dd4-6237-4133-bf90-8c44a11cf60c",ДОУ АТ-01,"0855a862-616d-46e7-bee3-880eef765918"
d3395339-ca8f-4c40-ba87-246cb27be184,ТЛРиМВ П-01,"09076e25-442e-42ac-a849-fde05f3683b3"
"253db342-44af-485d-bf0a-be4d251d69cc",ТЛРиМВ К-01,"09076e25-442e-42ac-a849-fde05f3683b3"
"55f6a57b-c67d-4d94-8020-63800ebadbfd",ТЛРиМВ АТ-01,"09076e25-442e-42ac-a849-fde05f3683b3"
"34eea5ec-c002-4901-841a-354ce7e23c64",ПНвVBA ЛБ-01,"09edbf43-b713-4f63-a28b-8bd30b90bbe3"
"4667e145-5f14-498f-84e0-ccba3ed5385f",ПНвVBA К-01,"09edbf43-b713-4f63-a28b-8bd30b90bbe3"
"662cd279-4fd5-46fc-8066-9b0af143fa1e",ПНвVBA АТ-01,"09edbf43-b713-4f63-a28b-8bd30b90bbe3"
"4dcfffc7-3c9a-4586-b68e-670c027e49e2",ПЗС П-01,"0d812dc4-b93d-427d-a51d-518b33762453"
"5319f7c9-2150-49eb-888d-b3d96baea709",ПЗС К-01,"0d812dc4-b93d-427d-a51d-518b33762453"
"8f82fc6e-259d-4343-bca6-b2b7b803b902",ПЗС АТ-01,"0d812dc4-b93d-427d-a51d-518b33762453"
"7ab0a5bf-9e8c-4372-8e44-00ef91d2655a",КП АЯ 2019 П-01,"0dc697fb-eaf2-461c-b9dd-ee4c661765fd"
c68b4ebe-6b6e-4a98-8b2f-38fa753506ef,КП АЯ 2019 К-01,"0dc697fb-eaf2-461c-b9dd-ee4c661765fd"
e5d42467-bd50-47c9-bea9-1a87844adec6,КП АЯ 2019 АТ-01,"0dc697fb-eaf2-461c-b9dd-ee4c661765fd"
"06c81eea-1652-4eeb-8ed8-8495960d855c",ЗЧиОС Л-01,"0dcdc499-d77b-48ab-a883-d67f8c948c8b"
"573b8860-a1b6-4153-b083-2ba2d04928ef",ЗЧиОС П-01,"0dcdc499-d77b-48ab-a883-d67f8c948c8b"
"67081041-b436-4a04-b090-527925acffe7",ЗЧиОС К-01,"0dcdc499-d77b-48ab-a883-d67f8c948c8b"
"20b67127-5932-48c0-b870-d055e7ba228f",ЗЧиОС АТ-01,"0dcdc499-d77b-48ab-a883-d67f8c948c8b"
f35d39ba-09dc-4e10-b01d-8efb9660d2e0,ПКиЭУ Л-01,"0de76181-b643-4b7f-9204-7f5065297b78"
"790e7cfa-3f9e-4187-ba67-a87b17a5b6ae",ПКиЭУ П-01,"0de76181-b643-4b7f-9204-7f5065297b78"
"6cbf9712-f2d8-4293-9f95-f5641f7b3b9b",ПКиЭУ К-01,"0de76181-b643-4b7f-9204-7f5065297b78"
"85e77599-3603-4b34-abd4-83c04840a556",ПКиЭУ АТ-01,"0de76181-b643-4b7f-9204-7f5065297b78"
f7875194-8746-4fd4-84fc-8a47205dd4ac,ПА БН ЛБ-02,"0eac1855-eec1-480b-8b6e-4e3a8f516896"
