"id","name","starts_at_lt","ends_at_lt"
f76358ee-0ae6-429e-8c11-1ea699690fbf,CORE РиМ+ЦК/ПеП+ФТМ осенний семестр 2021/2022,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"082c780d-fbe5-4a01-b0d4-961da52887f0",CORE Управление проектами 2021/2022,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"2b0d8912-aea8-4df3-b4fb-b87ac159fb89",CORE Управление проектами ЗФО 2021/2022,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"8a045ca0-2970-42e8-85e0-36c73fec6c06",CORE Физическая культура весенний семестр 2021/2022,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"0e0c8263-5841-4de0-b292-1ab529165ebb",CORE Физическая культура осенний семестр 2021/2022,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
f5d1dadb-8fcb-4772-8663-8e03b36e7ae7,Core Элективы ЗФО 2 семестр 2021-2022,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
b6973252-f5f7-48c3-ae02-689c0bbd1d92,Core элективы ОФО 2 семестр 2021-2022,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
e6473e76-3be9-4c27-975e-dbfad8456d97,"SAS, 1st semestr, 2021-22, Q1-5-9-13",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
a0181f7b-c9ac-4a86-8a46-3ad82043f47e,"SAS, 1st semestr, 2021-22, Q2-6-10-14",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
bca0a3c7-6a14-46c9-9895-731c3941db83,"SAS, 2nd sem., 2021-2022, Q4-8-12-16",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"3a4d96f1-5f74-4620-a452-28f10f16db70","SAS, 2nd semestr, 2021-22, Q3-7-11-15",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"449e3d43-8c7f-498a-8783-acd39edf97b2",Биоинженерия и биоинформатика ОФО 10 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
d56d9ff4-e186-4c90-b69e-f88ac89cec1a,Биоинженерия и биоинформатика ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"6512c5fa-9e6d-4802-8c25-ea400edf409d",Биоинженерия и биоинформатика ОФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"6bee9bc6-c126-48eb-9ecf-893c062435a9",Биоинженерия и биоинформатика ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
ce2c28bb-91e8-483f-bb6a-7b0b85851e6e,Биоинженерия и биоинформатика ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"800eb6e7-0699-43c3-8153-d50f5296ef6d",Биоинженерия и биоинформатика ОФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"09eb9455-3ed1-449a-9579-d0436a275e68",Биоинженерия и биоинформатика ОФО 6 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"75c21738-61bf-4444-8394-8d235473f176",Биоинженерия и биоинформатика ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
d69b6193-be26-48f3-91a9-9443d3eab3be,Биоинженерия и биоинформатика ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
f52628fd-6513-4cf4-a7db-4a0956177091,Биоинженерия и биоинформатика ОФО 9 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"99445420-b8f6-4bea-ab68-36f22d49e71d",Биология: Биологическая безопасность растений/ Plant Biosecurity ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"62347354-aa9f-4018-8620-0788d018d088",Биология: Биологическая безопасность растений/ Plant Biosecurity ОФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"3b99b0f3-f337-4269-a45c-08f682322395",Биология: Биологическая безопасность растений/ Plant Biosecurity ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"49d5a6b8-dbe5-4f05-a710-26c85e3d0f77",Биология: Биологическая безопасность растений/ Plant Biosecurity ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
f0b80a34-f6dd-493e-acd6-171bd65ee373,Биология: Биотехнология ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"1e8e2e0e-ecc7-4613-a07d-f3b485c27bc2",Биология: Биотехнология ОФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"33842831-5dbc-4f64-80b5-393ad57b0753",Биология: Биотехнология ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
bc30139c-55ac-441d-9a3a-8c05efdb9048,Биология: Биотехнология ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"9b686128-233d-4e13-824b-111bb6680c5d",Биология: биохимия ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"92435245-bb84-41d2-aa86-335259a7dda9",Биология: биохимия ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
cad7f614-a5f2-403e-a333-f74252fac58f,Биология: биоэкология ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
ce6f9121-26b0-404e-b0d4-16a8f23130e3,Биология: биоэкология ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"258e05cc-3b2c-4a98-9a1f-6757ac6c2f16",Биология: ботаника ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
c152be83-ea22-4419-af7a-47423dd65b88,Биология: ботаника ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"4a5319ac-b8c5-4f85-8ddb-321a5f82b314",Биология: генетика ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"10609dd0-0b81-4e98-9af9-21a8b90138c4",Биология: генетика ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"71d9a1a8-ac1b-44d8-b0c1-2e09cb7ba4c6",Биология: зоология ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"109a6aa7-e692-49e0-9713-b19a91e59e55",Биология: зоология ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
fd726328-8034-4097-8de7-a74199cef84c,Биология: Математическая биология и биоинформатика ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"4d4bcc18-e16f-4452-81b6-89ce30513c25",Биология: Математическая биология и биоинформатика ОФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
f5eebb84-e0e4-4a61-ab66-94bea1849c36,Биология: Математическая биология и биоинформатика ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"5c793c42-4ac9-40c4-a507-096451925297",Биология: Математическая биология и биоинформатика ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"8ed8fcfe-0af7-42b7-af1d-21457c1f5b22",Биология ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
fbd4824f-fd48-40b5-b104-2ff66dc20c2c,Биология ОФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"98919bca-c09e-4fb4-af4b-9afb7f8f48cb",Биология ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
a761f494-561b-41ff-9446-8632d26e8774,Биология ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
e2568a2e-fa51-40c7-be50-71657a42ba69,Биология ОФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"5ceec127-6e0f-497c-853a-c1b3a7ba37dd",Биология ОФО 6 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"41ad1ac1-ea6a-4588-aebc-c55b44191cf4",Биология ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"5f3622eb-3158-4ad8-ae1b-bc3ec5011c98",Биология ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"1bd37145-921f-4e99-9c8c-e9f1904a5c88",Биология: физиология ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"615afc86-b0bd-49ec-870b-b8d948e9585d",Биология: физиология ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
f4ef497e-814d-49a0-80c1-8e6c8087e4aa,Бронирование аудиторий,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
c566bfdb-3961-4764-b92e-9a021eb23f55,География ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"2b22b37f-a953-4c0a-a11f-08644aafccd6",География ОФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
d73ff8fc-b7fc-481c-a2e5-89de41d019ae,География ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
c8a01f1b-079b-4d0c-9ba8-b240915259f4,География ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"130334e9-c7ac-4873-ad9b-57eee8d9b01e",География ОФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
c52e719a-8feb-4784-b9b8-97f3a861cff9,География ОФО 6 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"7aea9c76-ee66-42f1-8716-d4af7b14eb12",География ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
fc589c14-ac6c-496a-8081-339ca2477c16,География ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
b0e977b8-7907-4e7c-8fee-f1719fd2bb72,Государственное и муниципальное управление ЗФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"20d8c6fc-83ba-4215-b7dc-1502c0567ff7",Государственное и муниципальное управление ЗФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"039ec724-c468-479c-8477-1268c0ab2989",Государственное и муниципальное управление ЗФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"2a1abdfd-f506-4316-ab0b-fae261dfd7f0",Государственное и муниципальное управление ЗФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
bc86c8bd-135a-4718-84e0-5109de937ba8,Государственное и муниципальное управление ЗФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
e1af7613-edea-4b04-b034-fc19d038b196,Государственное и муниципальное управление ЗФО 6 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
fca1e2e6-3b8a-495e-b8e5-ce48802d6516,Государственное и муниципальное управление ЗФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
c3d6727a-a549-4b16-8616-c9f828ac3a1f,Государственное и муниципальное управление ЗФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"361ffd9c-7633-4970-9841-6c4fc3e2d5a0",Государственное и муниципальное управление ЗФО 9 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
c6f3c567-d92e-4eb7-8211-fdf8da443b61,Государственное и муниципальное управление ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"3bfe270c-8ce8-4632-b70c-aae9c0e3c16b",Государственное и муниципальное управление ОФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
d650ad1d-c0f5-4637-8eda-c6b6da5bee2a,Государственное и муниципальное управление ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"68118958-08a8-42f2-b1f3-c4306225b9cc",Государственное и муниципальное управление ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"7c0e9fff-1d2d-4702-b9cc-f4cbbe23481b",Государственное и муниципальное управление ОФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"106ccb7f-24c8-4f56-9caf-3fc5787dda33",Государственное и муниципальное управление ОФО 6 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"1b0b631e-7d0d-45d3-a9f7-e728f1785d44",Государственное и муниципальное управление ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
f50a9034-0c52-4ba0-af6c-2b09e2168882,Государственное и муниципальное управление ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"960dc361-1578-4720-b6b2-013a5a7a80d7",Государственное и муниципальное управление: Управление государственным заказом и антимонопольное регулирование ЗФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"96a15841-fe8b-41e7-86a6-3ad805959d00",Государственное и муниципальное управление: Управление государственным заказом и антимонопольное регулирование ЗФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"563e3fc0-c88b-43bc-b578-5ed1d742377f",Государственное и муниципальное управление: Управление государственным заказом и антимонопольное регулирование ЗФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"26f92b6d-636d-43a0-a9e0-72bf546fa655",Государственное и муниципальное управление: Управление государственным заказом и антимонопольное регулирование ЗФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
d396a350-8793-4e0b-9a7c-2368d8c4a03f,Государственное и муниципальное управление: Управление государственным заказом и антимонопольное регулирование ЗФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"25ed07ea-7f30-46bd-b5c0-207b44224d46",Государственное и муниципальное управление: Управление государственным заказом и антимонопольное регулирование ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"5c7973fe-35cb-468b-83ea-dc7336d44ad5",Документоведение и архивоведение: Документационное обеспечение управления ЗФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
d16e15d6-7983-4a31-bfb9-3f367fb96f36,Документоведение и архивоведение: Документационное обеспечение управления ЗФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
f4daf5d7-1828-4408-98d4-a5aba2dfe18f,Документоведение и архивоведение: Документационное обеспечение управления ЗФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"79845f03-f0cb-48ed-a651-1f8f4ba23958",Документоведение и архивоведение ЗФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"3dc4e310-a8ac-488b-ab6e-e2c11343eb52",Документоведение и архивоведение ЗФО 6 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
b3a650b6-1c40-4e9c-9cd7-8941d53c7a69,Документоведение и архивоведение ЗФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"2d4ef2d1-2f98-4f97-ae09-7aed87f9e49a",Документоведение и архивоведение ЗФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"96f48836-c735-4c28-bc09-93b8d8b99c3b",Документоведение и архивоведение ЗФО 9 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
cfb43bb3-831a-469b-815d-b32fe659b745,Журналистика ЗФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"7d03121a-d868-4c27-b74d-f0723e406ed7",Журналистика ЗФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"94ecaeb1-8f87-4e4a-84d8-1ddfcf7c30f7",Журналистика ЗФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"2901de7e-cf36-4eb8-849d-0851c44b12c3",Журналистика ЗФО 6 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"659b491f-c980-4dde-8ae2-024d01a3dbe9",Журналистика ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"5f2929bd-2212-4573-a4d8-a9eef28aef37",Журналистика ОФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"454f14da-6907-4f98-b83c-454703746c3e",Журналистика ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
ae07bdf4-9057-4071-bc7f-77b1e17b2e66,Журналистика ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
e8beb121-264b-48b8-8673-07f4ba31b331,Журналистика ОФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"110d5f4f-a735-46a0-9e3b-b96d62b5cc9a",Журналистика ОФО 6 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"99623e6f-6061-4b9f-912b-e0b1720283a1",Журналистика ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
d3de845a-d23a-478d-90d5-c049cb321f63,Журналистика ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"2f6f0d4f-b4bd-434a-bfe3-7775d89fc08b",Зарубежное регионоведение ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
e73faebc-2f14-4696-aaea-fc362dc0dfbd,Зарубежное регионоведение ОФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
eb08da0b-8912-4720-9544-c856ef48073a,Зарубежное регионоведение ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"61c0a70f-75f2-4a81-834c-35c95d32612a",Зарубежное регионоведение ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"296f51e3-2b22-4a7d-ba96-a6a6135ddd53",Зарубежное регионоведение ОФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"24e19450-c1d3-4ad0-a466-f54b8e7b7bea",Зарубежное регионоведение ОФО 6 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"9cd64e78-de19-4e7f-80d3-b45f04ad457e",Иностранный для академических целей (нем) 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
fa631e4b-60e1-41a3-ac44-77532d86e2d5,Иностранный язык для академических целей (немецкий) 1 семестр 2021-2022 ЗФО,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
a5b5b0d3-9a58-43c5-ab5e-acbf7848eca3,Иностранный язык для академических целей (немецкий) 2 семестр 2021-2022 ЗФО,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
bcd7f666-ca3e-4ad9-a95d-b7d6fc30ac2c,"Информационная безопасность автоматизированных систем, Компьютерная безопасность, Информационная безопасность ОФО 1 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
ddfadfac-132d-465c-8607-774572af8824,"Информационная безопасность автоматизированных систем, Компьютерная безопасность, Информационная безопасность ОФО 3 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
d8bc2ea2-409f-4f8d-817b-fc6ef1659951,"Информационная безопасность автоматизированных систем, Компьютерная безопасность, Информационная безопасность ОФО 4 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
d643ba07-5211-4cbe-a8f3-0c69e8b3ccaa,"Информационная безопасность автоматизированных систем, Компьютерная безопасность, Информационная безопасность ОФО 5 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"13396df7-5e0c-46ae-8b83-c0e1a7b1c1fd"," Информационная безопасность автоматизированных систем, Компьютерная безопасность, Информационная безопасность ОФО 6 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
cb128822-1b69-4209-bdbd-972a70ea1f79,"Информационная безопасность автоматизированных систем, Компьютерная безопасность, Информационная безопасность ОФО 7 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
fabcc679-daa7-4399-a19f-84c7afd5d65a,"Информационная безопасность автоматизированных систем, Компьютерная безопасность, Информационная безопасность ОФО 8 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"22de44f3-3ba6-4cad-b7cf-0cf41df776d5","Информационная безопасность автоматизированных систем, Компьютерная безопасность ОФО 1 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"054117e9-c714-4888-b6eb-78256dd2a023","Информационная безопасность автоматизированных систем, Компьютерная безопасность ОФО 2 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"5c0cfeb3-c00c-4a50-827a-af85303e194f","Информационная безопасность автоматизированных систем, Компьютерная безопасность ОФО 3 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
dc592e3f-a779-47ff-b66b-20764ed5582b,"Информационная безопасность автоматизированных систем, Компьютерная безопасность ОФО 4 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"5bd77a5b-120c-4115-8096-4ca388d927bb","Информационная безопасность автоматизированных систем, Компьютерная безопасность ОФО 5 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"4276034f-05d3-4472-93da-204f35594db6","Информационная безопасность автоматизированных систем, Компьютерная безопасность ОФО 6 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"7b76edf7-7c78-4df3-93ec-eff8d082a024","Информационная безопасность автоматизированных систем, Компьютерная безопасность ОФО 7 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"2af58b9b-3185-48b7-b871-db7666d41258","Информационная безопасность автоматизированных систем, Компьютерная безопасность ОФО 8 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"6baf5520-01f5-4726-87a2-334caf4529f9","Информационная безопасность автоматизированных систем, Компьютерная безопасность ОФО 9 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"97825f86-0b0a-45ac-a668-c740876bb027","Информационная безопасность автоматизированных систем, Компьютерная безопасность ОФО 9 семестр, Информационная безопасность ОФО 7 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"98d37633-5a2c-41be-8a4a-d9f81c608f85",Информационная безопасность автоматизированных систем ОФО 10 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"4adde952-5b3f-4f97-9f7b-11e4dffe90bf",Информационная безопасность автоматизированных систем ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"7265f90e-52f9-4321-aa56-23ad18bcaefd",Информационная безопасность автоматизированных систем ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"82a95adc-0dc8-4fd1-8f0e-718e66fa3f77",Информационная безопасность автоматизированных систем ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"2eb7ab0c-c389-4ce4-b931-bac108acf221",Информационная безопасность автоматизированных систем ОФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
f91fb74f-6aa4-4128-b050-bd0ef5ab730c,Информационная безопасность автоматизированных систем ОФО 6 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"9e9c7c3e-2890-4cdc-b461-42eae43364de",Информационная безопасность автоматизированных систем ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
c5860638-ed22-4dd7-bf8b-bec7042d4ced,Информационная безопасность автоматизированных систем ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"3ce95695-cd0c-4393-8d9e-59e28f6b7377",Информационная безопасность автоматизированных систем ОФО 9 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
a46d921d-d3b9-4929-81a5-c323629bcc29,Информационная безопасность ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
ff032b68-00fe-4790-b6db-f852b89207a4,Информационная безопасность ОФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
c6e5d9cf-e77d-48c3-9cf6-5e0e035934fb,Информационная безопасность ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"0c81ce41-1fdb-4b8a-8cec-ed8c3eae7cb0",Информационная безопасность ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"030513df-4950-4fe0-b66e-34b7162f697d",Информационная безопасность ОФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"687f6f72-c37c-42ae-8cfc-046241691a5b",Информационная безопасность ОФО 6 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
de18656d-5e62-4bb7-b4f4-fe57361a4fa2,Информационная безопасность ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"2c87f543-1aa7-44ad-96f0-7db3a11f7ec9","Информационная безопасность ОФО 7 семестр, Информационная безопасность автоматизированных систем ОФО 9 семестр",2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
ec0f1e18-6812-4461-a8e8-49e85b592b96,Информационная безопасность ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
cef70b80-3ddc-405d-a816-c7981ed8a080,Информационные системы и технологии ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"331c0b82-6498-48ac-af08-d483e249d956",Информационные системы и технологии ОФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
bdeb8e37-c507-4f85-b0af-0737a75009b6,Информационные системы и технологии ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
d517c771-9471-4bcb-8810-1702063aab75,Информационные системы и технологии ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"2fa23bc7-f23a-4574-80a4-3539391aa400",Информационные системы и технологии ОФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"41dff2d6-2174-4a85-8239-8f0e8f41b2e9",Информационные системы и технологии ОФО 6 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"5a08ea7c-d390-4071-a193-ce4223e8fcde",Информационные системы и технологии ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"80b88d4f-4d3c-4c08-b5ad-b5994ac3016c",Информационные системы и технологии ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
d51dac6c-ce9f-4f65-a3df-47bd717e5009,История: Историческая урбанистика ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"332c2bf8-5118-4e19-95a8-39d47120b47d",История: Историческая урбанистика ОФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
a6ce35dc-6414-41e8-a3ab-723df55a3b6c,История: Историческая урбанистика ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"493094ec-08fe-4813-8a10-31ea3ba877fc",История: Историческая урбанистика ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"37104700-36b7-4bc3-a289-7c8651e296fd",История ОФО 1 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
d40a5465-c9b0-496c-8413-369422f0057c,История ОФО 2 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
f9cb370d-bc9e-48eb-b2a4-cd20e04cc934,История ОФО 3 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
a5cf2797-935a-45c9-8184-19d46978cd1c,История ОФО 4 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"028a9687-2282-41f7-adbb-eaae2cef426b",История ОФО 5 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"8a0a7341-c81d-4297-aea6-3bda1a512c57",История ОФО 6 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
efc7f406-dc34-4aaf-9e06-a39ec8b1cc1e,История ОФО 7 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
"968ed224-1db0-4304-bccb-c8e9b904ba4a",История ОФО 8 семестр,2021-09-01 00:00:00.000,2022-09-01 00:00:00.000
